text,label
"Let's have economy rice for lunch, it's quick and cheap.",short-term
My ankles swell up quite a bit by the end of the day.,healthcare
My favourite hobby is growing orchids on my balcony.,long-term
Did you remember to collect your angbao money from the bank?,short-term
"I need to get my spectacles updated, my vision is blurry.",healthcare
Our family car has been with us for over fifteen years.,long-term
The hawker centre seems less crowded than usual today.,short-term
My old primary school friend still lives in Tiong Bahru.,long-term
Let's visit the Redhill wet market to buy some fresh vegetables.,short-term
My joints ache when I climb the stairs too much.,healthcare
My wife always insists on making traditional Nyonya kueh for festivals.,long-term
The GSS (Great Singapore Sale) has some good deals this year.,short-term
I have to monitor my sugar intake carefully because of my diabetes.,healthcare
My son-in-law works as a taxi driver.,long-term
It looks like it's going to rain heavily this afternoon.,short-term
The specialist told me to go for regular eye check-ups due to glaucoma.,healthcare
I've been going to the community centre's morning exercise classes for years.,long-term
Let's grab some freshly baked bread from the neighborhood bakery.,short-term
My back pain has been bothering me for a few days now.,healthcare
My eldest child lives in a condominium near Orchard Road.,long-term
The queue for the ATM at the kopitiam is always so long after lunchtime.,short-term
The doctor gave me some cream for my itchy skin.,healthcare
I always buy my newspaper from the same stall every morning.,long-term
"I'm worried about my memory, sometimes I forget things easily.",healthcare
Our family loves to have steamboat together during festive occasions.,long-term
I need to pick up a parcel from the post office later today.,short-term
My doctor recommended a specific diet for my high cholesterol.,healthcare
The traffic to Malaysia through the Causeway was terrible yesterday.,short-term
I feel breathless after climbing just one flight of stairs.,healthcare
I've always enjoyed listening to classical music on the radio.,long-term
Let's take the MRT to Chinatown to soak in the festive atmosphere.,short-term
The new vaccine for seniors seems to have few side effects.,healthcare
My neighbour has two pet birds that sing beautifully.,long-term
I need to get my hair cut at the local barber shop.,short-term
I visited the doctor for my persistent cough last week.,healthcare
My children are always encouraging me to stay active.,long-term
The price of Kopi-O has gone up at the kopitiam.,short-term
The physiotherapist taught me some exercises for my stiff neck.,healthcare
We often take our grandchildren to the park near our block.,long-term
I'm planning to visit the library to borrow some new books.,short-term
I had a minor fall yesterday but thankfully no serious injuries.,healthcare
My late mother used to make the best chilli crab.,long-term
What time is the evening news on Channel 5?,short-term
My stomach has been upset since eating that curry puff.,healthcare
I always visit the same barber near the wet market.,long-term
I need to buy some fresh flowers from the market for my altar.,short-term
The doctor told me to reduce my salt intake for my blood pressure.,healthcare
"My brother's family lives in Pasir Ris, quite far from here.",long-term
The durian prices are quite reasonable today at the roadside stall.,short-term
I'm due for my dental check-up next month.,healthcare
My husband and I enjoy solving sudoku puzzles together.,long-term
Let's go for a stroll at the community garden after dinner.,short-term
My hands tremble a bit when I try to thread a needle.,healthcare
I have to go for an X-ray next week for my persistent cough.,healthcare
Our family has owned this particular brand of television for generations.,long-term
I need to pay my utilities bill before the deadline.,short-term
The specialist suggested a walking aid for my balance issues.,healthcare
Let's check the bus schedule to see which bus arrives first.,short-term
"I'm feeling weak and tired, maybe I need more rest.",healthcare
My favourite pastime is knitting sweaters for my grandchildren.,long-term
The doctor advised me to cut down on red meat.,healthcare
My childhood home was a small shophouse in Little India.,long-term
I saw a huge crowd at the temple for the Vesak Day celebrations.,short-term
My prescription glasses often slip down my nose.,healthcare
I always buy my groceries from the same stall auntie at the wet market.,long-term
I need to visit the community club to register for the senior activities.,short-term
My back is still aching after gardening yesterday.,healthcare
My son works as an engineer at a semiconductor company.,long-term
The new hawker stall selling lor mee looks promising.,short-term
"I often forget names, it's quite frustrating.",healthcare
My daughter is planning to migrate overseas next year.,long-term
Let's head to Parkway Parade for some weekend shopping.,short-term
My recent medical report showed I need to be careful with my diet.,healthcare
My parents always emphasized the importance of saving money.,long-term
Did you read about the latest lottery results?,short-term
I have difficulty swallowing large pills.,healthcare
My family loves spending time together during the festive seasons.,long-term
The construction noise outside my block is quite loud today.,short-term
I need to consult the doctor about my persistent headaches.,healthcare
I've been a loyal customer of this particular kopitiam for decades.,long-term
I'm going to visit my friend at the hospital this afternoon.,short-term
"My balance isn't what it used to be, I'm afraid of falling.",healthcare
My grandchildren often come over to play at my HDB flat.,long-term
The queue for the nasi lemak at the market is moving quickly today.,short-term
I have to get my vaccinations updated before my overseas trip.,healthcare
My sister used to work at the old Odeon cinema.,long-term
Let's try that new local shop selling traditional pastries.,short-term
My feet get very tired after walking for too long.,healthcare
My son and daughter-in-law live in a private estate in Serangoon.,long-term
The MRT train is packed during the morning rush hour.,short-term
I often forget where I put my keys or wallet.,healthcare
I've always enjoyed going to the wet market to see all the fresh produce.,long-term
Did you know there's a new hawker stall opening near the bus interchange?,short-term
The medication for my high blood pressure needs to be taken daily.,healthcare
My old school friends still meet up for coffee every month.,long-term
Let's go to the community centre for the senior bingo session.,short-term
I'm worried about my fluctuating weight recently.,healthcare
My grandchildren are learning to speak Mandarin in school.,long-term
The cost of living seems to be increasing every year.,short-term
The doctor recommended some gentle exercises for my arthritis.,healthcare
I often recall stories from my time serving in the SAF.,long-term
I need to buy a few packets of Milo for my grandchildren.,short-term
I'm planning to get my cataract surgery done next year.,healthcare
Our family tradition is to watch the National Day Parade every year.,long-term
"Let's try that new Indian hawker stall, I heard their prata is good.",short-term
"My hearing isn't as sharp as it used to be, especially in noisy places.",healthcare
My sister used to bake amazing sugee cake for Christmas.,long-term
"The bus arrived right on time today, I was surprised.",short-term
"I get breathless very easily now, even after a short walk.",healthcare
I've been a regular at this particular community centre for many years.,long-term
I need to send a greeting card to my relatives in Malaysia for Hari Raya.,short-term
The new medication has given me a bit of an upset stomach.,healthcare
My wife and I used to love exploring the old markets of Singapore.,long-term
What are your plans for the upcoming public holiday?,short-term
My vision has deteriorated quite a bit recently.,healthcare
My son is a big fan of the local football team.,long-term
"The sun is really scorching today, remember to bring an umbrella.",short-term
I need to schedule a follow-up appointment with my cardiologist.,healthcare
I still enjoy reading the physical newspaper every morning with my kopi.,long-term
Let's go to the wet market now before it gets too crowded.,short-term
My joints feel stiff and painful in the mornings.,healthcare
I need to top up my phone credit today.,short-term
The nurse gave me advice on managing my diabetes.,healthcare
My sister-in-law lives in a landed property in Sembawang.,long-term
The MRT is very convenient for getting around the city.,short-term
I'm due for my annual flu jab next week.,healthcare
My husband and I have always enjoyed gardening on our balcony.,long-term
The hawker centre is bustling with people tonight.,short-term
"I get tired very easily these days, even after a short activity.",healthcare
My children are planning a trip for us to visit them overseas.,long-term
Let's buy some fresh durians from the stall across the road.,short-term
The doctor suggested I reduce my intake of processed foods.,healthcare
My brother used to work as a bus driver in the 1980s.,long-term
I need to get some groceries from the supermarket before it closes.,short-term
"My hands feel numb sometimes, I wonder if it's nerve-related.",healthcare
My granddaughter is very active and loves playing sports.,long-term
The weather forecast mentioned heavy thundery showers for this afternoon.,short-term
I have to visit the eye clinic for my regular check-up.,healthcare
I've been knitting blankets for charity for over ten years.,long-term
Let's grab a Teh-C from the kopitiam before we head home.,short-term
My knee has been hurting more since I started doing more walking.,healthcare
My late father taught me how to play chess when I was young.,long-term
The traffic on the expressways is always heavy during peak hours.,short-term
I need to make an appointment to see the dermatologist about my rash.,healthcare
My family often goes to East Coast Park for picnics on weekends.,long-term
Did you see the news about the new food festival downtown?,short-term
I'm trying to cut down on fried foods to improve my health.,healthcare
My parents always made sure we had a home-cooked meal every day.,long-term
The queue for the popular wanton mee stall is finally shorter.,short-term
My eldest son is planning to move into a bigger house next year.,long-term
"Let's check the price of fish at the wet market, it might be cheaper today.",short-term
My doctor advised me to take a calcium supplement for my bones.,healthcare
My hobby is collecting old Singaporean stamps and coins.,long-term
I need to buy some ingredients for my dinner from NTUC FairPrice.,short-term
I'm feeling much better after resting all morning.,healthcare
My daughter loves to cook and often tries new recipes.,long-term
The nurse showed me how to check my blood pressure at home.,healthcare
My wife used to work at the old Capitol Theatre.,long-term
I need to top up my phone card at the local convenience store.,short-term
My recent health screening results showed I need to exercise more.,healthcare
Our family always makes it a point to visit the Merdeka Generation exhibition.,long-term
Let's take the MRT to explore the new shopping mall.,short-term
My son often takes me to the library to borrow books.,long-term
I saw a huge crowd gathering for the getai performance tonight.,short-term
I have to get a new pair of reading glasses soon.,healthcare
My daughter-in-law is an excellent cook and often makes delicious meals.,long-term
What do you think of the new policies announced by the government?,short-term
I'm concerned about my cholesterol levels after my last check-up.,healthcare
My grandchildren love to visit the zoo every year.,long-term
Let's go to the hawker centre for some supper.,short-term
The doctor told me to reduce my caffeine intake.,healthcare
My family often has weekend gatherings at the community centre.,long-term
I need to withdraw some cash from the ATM for my market purchases.,short-term
I sometimes experience sudden dizziness when standing up too fast.,healthcare
My eldest son is very good at playing mahjong.,long-term
"The bus fare has increased again, I noticed it this morning.",short-term
My back is still stiff from sleeping in a strange position.,healthcare
My favourite hobby is listening to old Parsi songs on the radio.,long-term
I saw a long queue for the new bubble tea shop near the MRT station.,short-term
The new physiotherapy treatment is helping with my chronic pain.,healthcare
My old neighbours from the kampong still keep in touch.,long-term
Let's buy some fresh fruit from the roadside stall today.,short-term
I need to get my medication refilled at the clinic next week.,healthcare
My sister is planning a trip to visit us from overseas.,long-term
My stomach has been a bit sensitive to spicy food recently.,healthcare
My husband enjoys his morning coffee and reading the newspaper at the kopitiam.,long-term
"The train seems to be running smoothly today, no delays.",short-term
I have an appointment with the cardiologist to check my heart.,healthcare
Our family always makes it a point to visit relatives during Chinese New Year.,long-term
I need to buy some flowers from the wet market for my home altar.,short-term
The doctor recommended some dietary changes to lower my blood pressure.,healthcare
"My son works in the technology industry, always busy.",long-term
The queue at the taxi stand is quite long at this hour.,short-term
I'm trying to improve my posture to reduce back pain.,healthcare
My wife often tells me stories about her childhood in Geylang.,long-term
I'm scheduled for a follow-up consultation with my eye doctor next month.,healthcare
My daughter enjoys baking and often brings over homemade treats.,long-term
I need to get some laundry done today before the rain starts.,short-term
The doctor told me to watch my sugar levels carefully.,healthcare
My grandchildren often come over to play video games at my house.,long-term
What are we having for breakfast? Maybe some kaya toast and kopi?,short-term
My legs feel very weak after a long day of walking.,healthcare
My late husband used to take me to watch movies at the old cinema.,long-term
The MRT station is quite a walk from my HDB block.,short-term
I have to apply the medicated cream on my skin rash twice a day.,healthcare
My brother's family usually celebrates Christmas at his place.,long-term
I need to pick up a new battery for my hearing aid.,short-term
I'm having trouble sleeping through the night lately.,healthcare
My favourite memory is spending time with my family at Sentosa.,long-term
Let's check out the new promotion at the local supermarket.,short-term
"My cholesterol levels are a bit high, I need to be more careful with my diet.",healthcare
My son-in-law works at a bank in the CBD area.,long-term
The traffic heading towards town seems to be quite heavy today.,short-term
I often feel dizzy when I stand up too quickly.,healthcare
My sister loves to knit and often makes sweaters for the family.,long-term
I have an appointment at the hospital for a check-up next week.,healthcare
My parents always cooked traditional Peranakan dishes for special occasions.,long-term
Let's go for an early dinner at the hawker centre before it gets too crowded.,short-term
My back aches after sitting for too long.,healthcare
I've been a regular at the community centre's morning exercise classes for years.,long-term
The doctor told me to avoid eating too much oily food.,healthcare
My son works in the IT industry and is always busy with his computer.,long-term
"The bus arrived late again today, I had to wait for a while.",short-term
My eyes feel very dry and irritated sometimes.,healthcare
My granddaughter is studying for her PSLE examinations this year.,long-term
Let's try that new local bakery that sells old-school bread.,short-term
I need to go for a blood test at the polyclinic tomorrow.,healthcare
My husband loves to play mahjong with his friends every weekend.,long-term
The prices at the wet market seem to have increased again this week.,short-term
I'm worried about my fluctuating blood pressure.,healthcare
My favourite hobby is reading Chinese novels and historical books.,long-term
Did you manage to get the special offer on chicken from FairPrice?,short-term
My family has lived in this neighbourhood for over three generations.,long-term
"Let's go to the MRT station, it's faster than taking the bus.",short-term
I often feel pain in my joints when the weather changes.,healthcare
My daughter enjoys cooking and often prepares meals for us.,long-term
I need to pick up my newly repaired spectacles from the optician.,short-term
My recent scan showed a minor issue with my heart.,healthcare
My son's family lives in a bigger HDB flat in Punggol.,long-term
"The bus seems to be quite full today, no empty seats.",short-term
My wife and I love to go for leisurely walks along the park connector.,long-term
What do you want for dinner? I'm thinking of some economy rice.,short-term
The physiotherapist recommended some exercises for my stiff shoulder.,healthcare
My grandchildren always enjoy visiting me during the school holidays.,long-term
Let's go to the kopitiam for some breakfast before it gets too crowded.,short-term
I need to get my blood test done for my diabetes review.,healthcare
The weather forecast said it will be quite warm later this afternoon.,short-term
I'm taking new medication that sometimes makes me feel a bit nauseous.,healthcare
I need to visit the post office to mail this parcel.,short-term
"My vision is getting worse, even with my new glasses.",healthcare
My son loves to go fishing at the jetty on weekends.,long-term
Let's take the bus to Bugis Street to look for some bargains.,short-term
The doctor advised me to cut down on processed food for my heart health.,healthcare
My late father used to tell me stories about old Singapore.,long-term
I need to buy some flowers from the wet market for my wife's birthday.,short-term
"I'm worried about my memory lapses, they seem to be happening more often.",healthcare
My sister is a very good cook and often hosts family dinners.,long-term
My legs feel heavy and tired after a short walk.,healthcare
My husband and I enjoy listening to Chinese opera on the radio.,long-term
I need to visit the community centre to sign up for the new activities.,short-term
The doctor told me to get more rest and reduce my stress levels.,healthcare
My favourite hobby is playing chess with my old friends at the community club.,long-term
The queue for the popular wanton mee stall is finally shorter now.,short-term
My stomach has been a bit sensitive to spicy food lately.,healthcare
My granddaughter is very artistic and loves to draw and paint.,long-term
Let's take the MRT to the city for some shopping this afternoon.,short-term
I have to get my flu jab at the polyclinic next week.,healthcare
My son-in-law often drives us to the airport when we travel.,long-term
I need to buy some groceries for tonight's dinner from the local market.,short-term
My doctor advised me to drink plenty of water in this hot weather.,healthcare
My family always gathers at my place for a big Christmas dinner.,long-term
My knee pain is acting up again after the long walk yesterday.,healthcare
We've been living in this HDB flat since it was first built.,long-term
Shall we go to the wet market to buy some fresh fish for dinner?,short-term
"My grandson just started primary school this year, so big already!",long-term
"The MRT is quite crowded during peak hours nowadays, very difficult to get a seat.",short-term
Don't forget your high blood pressure pills before you sleep.,healthcare
My daughter plans to take us to the new Gardens by the Bay exhibition next month.,long-term
Let's meet for kopi and kaya toast at the kopitiam downstairs later.,short-term
The doctor said I need to do more light exercises to strengthen my bones.,healthcare
My husband still enjoys tending to his orchid plants on the balcony.,long-term
Is the bus service to the hawker centre still running the same route?,short-term
I have an appointment for my eye check-up at the general hospital next week.,healthcare
Our family always gathers for reunion dinner at my eldest son's place during Chinese New Year.,long-term
Did you manage to get the special durian pau from the bakery today?,short-term
"Remember to monitor your blood sugar level regularly, especially after meals.",healthcare
"The weather is so hot today, I think I'll just stay home and read.",short-term
"I finished my physiotherapy session this morning, my shoulder feels a bit better.",healthcare
My neighbour has lived next door to us for almost fifty years.,long-term
"What are you cooking for lunch today, smells so good from your unit!",short-term
The nurse at the community health post gave me some useful tips for managing my diet.,healthcare
We always put up the red lanterns and couplets during CNY.,long-term
I need to top up my EZ-Link card before I take the bus to the market.,short-term
"I've been feeling a bit breathless recently, maybe I should see the doctor again.",healthcare
My younger sister moved to Australia many years ago but we still video call every week.,long-term
Did you hear about the new pedestrian bridge opening near the park?,short-term
Don't forget to take your calcium supplements for strong bones.,healthcare
My eldest son is thinking of buying a resale HDB flat near us.,long-term
The queue for the famous char kway teow at the hawker centre is very long today.,short-term
"I still remember when our children were young, playing at the void deck.",long-term
The getai performance near our block starts at 7 pm tonight.,short-term
"My spectacles prescription needs updating, everything looks a bit blurry now.",healthcare
My old sewing machine is still working perfectly after all these years.,long-term
I saw a good offer for fresh prawns at the Sheng Siong supermarket.,short-term
Is there a long wait time at the clinic today?,healthcare
My grandson loves to visit the Science Centre every school holiday.,long-term
The taxi stand near the MRT station seems to be empty today.,short-term
I must remember to book my flu shot for this year.,healthcare
My wife likes to spend her mornings doing tai chi at the park.,long-term
Did you remember to collect your angbaos for the children during CNY?,short-term
My back aches quite a lot after carrying the heavy groceries.,healthcare
"We bought this television when we first moved into this estate, still working fine.",long-term
"The haze is quite bad today, maybe we should close the windows.",short-term
My youngest daughter just bought her first car.,long-term
I need to buy some fresh flowers from the local florist for the living room.,short-term
I have to go for my dental check-up next Monday morning.,healthcare
"My eldest grandchild is going to university next year, so proud of her.",long-term
"Let's take the bus instead of walking, it's too humid today.",short-term
"Grandpa, don't forget your daily vitamins after breakfast.",healthcare
Our family always makes pineapple tarts together for Chinese New Year.,long-term
The queue for the shuttle bus to the community centre is getting longer.,short-term
"I feel a bit light-headed, maybe I should sit down for a while.",healthcare
My wife's favourite hobby is knitting blankets for the grandchildren.,long-term
Did you watch the evening news about the new MRT line?,short-term
The nurse taught me how to properly use my asthma inhaler.,healthcare
My parents always took us to East Coast Park when we were kids.,long-term
"Let's go to the hawker centre for lunch, I feel like eating laksa.",short-term
I need to renew my long-term medical prescription soon.,healthcare
My second son is planning a family holiday to Malaysia next year.,long-term
What time does the neighbourhood provision shop close tonight?,short-term
"My joint pain has been bothering me a lot lately, especially when it rains.",healthcare
We always attend the Chingay Parade when it's on TV.,long-term
Don't forget to bring your reusable bag to the supermarket later.,short-term
I have to go for my regular check-up at the senior care centre next month.,healthcare
"My daughter-in-law is a fantastic cook, her curry chicken is the best.",long-term
The new bus stop is very convenient for us to get to the library.,short-term
My old primary school friends still meet up for breakfast every Sunday.,long-term
I need to withdraw some cash from the ATM before going to the wet market.,short-term
"The specialist said my diabetes is well-controlled, which is good news.",healthcare
My son loves to bring his kids to visit us every weekend.,long-term
The traffic to Orchard Road is always so heavy on Saturday afternoons.,short-term
I have a follow-up appointment with the heart doctor next week.,healthcare
"My husband still drives his old car, he says it's reliable.",long-term
"Let's buy some fresh vegetables from the auntie at the market, her produce is always good.",short-term
My favourite pastime is listening to old Mandarin songs on the radio.,long-term
Did you see the latest sale at the neighbourhood NTUC FairPrice?,short-term
"My feet are quite swollen today, maybe I walked too much.",healthcare
Our family always makes sure to celebrate birthdays with a big meal.,long-term
The hawker centre downstairs is very crowded during lunch hour.,short-term
I need to get a new bottle of my anti-inflammatory cream from the pharmacy.,healthcare
My son-in-law is helping me set up the new television in the living room.,long-term
The Ang Mo Kio Avenue 8 market is having a special promotion today.,short-term
"My balance feels a bit off sometimes, I need to be careful not to fall.",healthcare
What time should we leave for the Chinese New Year visiting?,short-term
I'm going for my dental scaling appointment this afternoon.,healthcare
My hobby is doing calligraphy every evening after dinner.,long-term
The new community centre offers many interesting courses for seniors.,short-term
The physiotherapist taught me some new exercises for my stiff neck.,healthcare
My brother still lives in the same kampung house we grew up in.,long-term
"Let's take the bus 14 to the shopping centre, it's faster.",short-term
My youngest granddaughter loves to draw pictures for me.,long-term
The weather forecast said it will rain heavily later this afternoon.,short-term
I need to get my blood test done before my doctor's appointment.,healthcare
My eldest son is very good at fixing things around the house.,long-term
Did you remember to buy the new newspapers from the minimart?,short-term
The nurse told me to keep my wound clean and dry.,healthcare
My wife enjoys gardening on our small balcony every morning.,long-term
"Let's go to the hawker centre, I heard the chicken rice stall is very good there.",short-term
"I think I need a new pair of walking shoes, my old ones are worn out.",healthcare
My brother and I always meet up for lunch at the old Tiong Bahru market.,long-term
"The public transport fares are going up next month, very expensive now.",short-term
I have to attend a health talk about preventing falls at the void deck.,healthcare
"My youngest daughter just bought her first HDB flat, very happy for her.",long-term
The queue for the bus at the interchange is very long this morning.,short-term
My stomach feels a bit uneasy after eating that chilli crab last night.,healthcare
My husband enjoys going fishing at the jetty every Saturday morning.,long-term
Let's buy some fresh fruit from the fruit stall at the wet market.,short-term
I need to get my next round of vaccinations for pneumonia.,healthcare
My family always goes to the beach for a picnic during the school holidays.,long-term
Did you see the news about the upcoming public holiday?,short-term
The doctor said I need to reduce my salt intake to lower my blood pressure.,healthcare
"My grandson is learning to play the piano, he's quite talented.",long-term
I saw a good promotion for frozen fish at the Cold Storage supermarket.,short-term
I have a regular check-up with my general practitioner next Tuesday.,healthcare
Our family always makes dumplings together during the Lunar New Year.,long-term
What time is the bus to the community garden leaving from the block?,short-term
"My knee has been aching a lot lately, especially when I climb stairs.",healthcare
This HDB block has been around for more than forty years already.,long-term
The bus is taking so long to arrive today.,short-term
My eldest daughter is flying back from Australia next month.,long-term
"It's so hot today, I think it might rain later.",short-term
Did you get your flu jab at the polyclinic last week?,healthcare
We always meet for mahjong on Saturday evenings.,long-term
I saw a good deal on fish at the wet market earlier.,short-term
My grandchild loves playing with my old stamp collection.,long-term
Don't forget to buy some kaya toast for breakfast tomorrow.,short-term
I need to go for my quarterly check-up next week.,healthcare
I've been growing orchids on my balcony for ages.,long-term
Are you going to the getai performance at the community centre tonight?,short-term
Remember when we first moved into this estate with the children?,long-term
I need to go to Sheng Siong to buy some groceries.,short-term
Have you seen the new physiotherapist at the hospital?,healthcare
My youngest son just bought his first BTO flat.,long-term
"The MRT broke down again this morning, so crowded.",short-term
I should probably cut down on fried food for my cholesterol.,healthcare
My wife and I have been taking morning walks at the park for years.,long-term
Did you watch the National Day Parade rehearsal last night?,short-term
I felt a bit dizzy after standing up too fast.,healthcare
"Our old cat, Muffin, is turning fifteen this year.",long-term
We should go to the community centre to sign up for that new exercise class.,short-term
The nurse told me to drink more water every day.,healthcare
My sister from Malaysia is visiting us during Hari Raya.,long-term
"Tomorrow is Qing Ming, so many people will be at the cemeteries.",short-term
"I need to schedule my eye check-up soon, my vision is getting blurry.",healthcare
My brother's family just moved into a new condo in the east.,long-term
This new medicine makes me feel a bit sleepy in the afternoons.,healthcare
Our family always gathers at my place for reunion dinner every CNY.,long-term
The new hawker centre opened nearby has so many stalls.,short-term
My doctor recommended I start swimming for my joints.,healthcare
I've been volunteering at the old folks' home for five years now.,long-term
I think I'll buy some fresh vegetables from the market this evening.,short-term
Is there a good GP clinic nearby for a minor cough?,healthcare
"My son's children are so big now, can't believe how fast they grow.",long-term
The supermarket is having a promotion on cooking oil today.,short-term
I hope my appointment for the X-ray isn't too long a wait.,healthcare
We've owned this old KTV machine for almost twenty years.,long-term
Let's go for an early bird movie show tomorrow morning.,short-term
"My blood test results came back, everything looks fine.",healthcare
My best friend from primary school still lives just a few blocks away.,long-term
This char kway teow at the kopitiam is so delicious.,short-term
I should eat more fruits and vegetables for better health.,healthcare
My husband and I celebrated our golden anniversary last year.,long-term
Is the Ang Mo Kio wet market still open at this hour?,short-term
"My eyesight has worsened a bit, might need new glasses.",healthcare
Remember to switch off the aircon when you leave the house.,short-term
I have an appointment with the dentist next Tuesday.,healthcare
We inherited this antique wardrobe from my grandmother.,long-term
The traffic to Orchard Road is always so heavy on weekends.,short-term
The pharmacist recommended a different brand of pain relief gel.,healthcare
My hobby of collecting old coins keeps me busy.,long-term
My annual health screening is due next month.,healthcare
Our family photo album from the 1970s is so fun to look at.,long-term
The weather forecast says it will be cloudy with occasional showers.,short-term
I'm going for my foot reflexology session later.,healthcare
My parents bought this HDB flat when it was newly built.,long-term
Did you see the new durian stall open up at the corner?,short-term
My granddaughter is studying very hard for her PSLE.,long-term
I need to renew my season parking for the HDB carpark.,short-term
My old primary school friends still meet up for coffee every month.,long-term
What time is the evening news on Channel 8?,short-term
Is it true that ginger tea helps with indigestion?,healthcare
My brother's family just returned from their holiday in Taiwan.,long-term
I heard there's a good deal on eggs at FairPrice.,short-term
The queue for the fishball noodles is always so long.,short-term
My left shoulder has been a bit stiff lately.,healthcare
"Our pet parrot, Kiki, can say so many phrases.",long-term
Did you remember to water the plants on the balcony?,short-term
I'm trying to walk more every day for better circulation.,healthcare
My son-in-law got a promotion at his company.,long-term
The cleaners are doing a good job keeping our void deck spotless.,short-term
My doctor told me to reduce my sugar intake.,healthcare
This sewing machine has been with me for over thirty years.,long-term
I saw a wild boor near the park connector this morning.,short-term
I hope the new health insurance plan covers more things.,healthcare
My niece just graduated from polytechnic.,long-term
Let's go to the temple to offer incense later.,short-term
I need to schedule an appointment with the orthopaedic specialist.,healthcare
My neighbour has lived in the unit opposite me for almost fifty years.,long-term
The new bus route makes it easier to get to the library.,short-term
The pain in my wrist comes and goes sometimes.,healthcare
Our family always makes pineapple tarts together for CNY.,long-term
Is the hawker centre open for breakfast today?,short-term
I'm thinking of joining the senior exercise class at the CC.,healthcare
My daughter-in-law bakes the most wonderful cakes.,long-term
The queue for the ATM is always so long during lunch break.,short-term
Did you remember to bring your blue CHAS card for the consultation?,healthcare
My husband enjoys fishing at the jetty every Sunday morning.,long-term
I need to withdraw some cash to buy groceries at the wet market.,short-term
The doctor told me my blood pressure is a bit high.,healthcare
My old university friend is coming to visit from overseas.,long-term
Let's go get some fresh rojak from the hawker centre.,short-term
I hope the swelling in my ankle goes down soon.,healthcare
My son is thinking of buying a car next year.,long-term
I should take the MRT instead of the bus to avoid traffic.,short-term
The physiotherapist gave me some exercises to do at home.,healthcare
The weather is so cooling after the heavy rain.,short-term
I need to get my eyes checked for cataracts.,healthcare
Our family photo album always brings back so many memories.,long-term
Did you hear about the new supermarket opening in town?,short-term
My doctor suggested I try meditation for stress relief.,healthcare
We need to buy some ingredients for our steamboat dinner.,short-term
My brother's old car is still running after so many years.,long-term
Let's go for a walk at Bishan Park later.,short-term
"My immunity seems a bit low lately, always catching colds.",healthcare
My husband has been volunteering at the temple for decades.,long-term
The new public library is so spacious and modern.,short-term
I need to see a specialist for my persistent cough.,healthcare
My daughter is planning to move into her new flat next year.,long-term
What time is the next bus to the community centre?,short-term
I've been feeling a bit weak in the mornings.,healthcare
The kopitiam uncle makes the best kopi-o kosong.,short-term
My last health report showed I need to improve my diet.,healthcare
My grandson loves to visit the Science Centre during holidays.,long-term
Are you going to the Deepavali bazaar this weekend?,short-term
I'm trying to remember to take my supplements every day.,healthcare
"Our old family dog, Max, passed away peacefully last month.",long-term
The construction noise outside our HDB flat is very loud today.,short-term
My blood sugar level needs to be monitored closely.,healthcare
My nephew is getting married in December.,long-term
The market is selling really fresh prawns today.,short-term
I need to book a follow-up appointment with the heart specialist.,healthcare
Let's go to the beach for a relaxing afternoon walk.,short-term
My doctor said I need to do more weight-bearing exercises.,healthcare
My daughter has been teaching English overseas for years.,long-term
I heard there's a good exhibition at the National Gallery.,short-term
I'm experiencing some numbness in my fingers sometimes.,healthcare
Our family enjoys spending time together during Christmas.,long-term
The new medication has helped with my joint pain significantly.,healthcare
My brother just retired from his civil service job.,long-term
What time does the neighbourhood hawker centre close?,short-term
I should probably try to walk at least 30 minutes daily.,healthcare
My mother's recipe for Nonya laksa is still the best.,long-term
"The MRT station is undergoing renovation, it's quite dusty.",short-term
I need to renew my Medisave plan soon.,healthcare
My granddaughter is always so excited to receive angbaos during CNY.,long-term
Let's grab some tau huay from the dessert stall.,short-term
My new spectacles are helping me read the newspaper clearly.,healthcare
My son is currently serving his NS at Pulau Tekong.,long-term
The queue for the lift is always so long during peak hours.,short-term
I should consider getting vaccinated against pneumonia.,healthcare
My old school reunion is happening next month.,long-term
Did you manage to catch the sunset from the rooftop garden?,short-term
I always feel better after a good night's sleep.,healthcare
My brother's family just returned from their trip to Japan.,long-term
The supermarket delivery arrived earlier than expected.,short-term
I'm trying to include more fibre in my diet.,healthcare
My eldest daughter is teaching at a primary school nearby.,long-term
I heard there's a big sale at Tangs this weekend.,short-term
My parents used to bring us to Haw Par Villa when we were young.,long-term
The community centre is offering free legal advice sessions.,short-term
I need to get a new pair of walking shoes for my daily strolls.,healthcare
Let's go for supper at the 24-hour prata shop.,short-term
My doctor told me to reduce my intake of sugary drinks.,healthcare
My youngest grandchild loves to play with LEGO blocks.,long-term
The price of petrol went up again today.,short-term
I'm feeling a bit under the weather today.,healthcare
Our HDB flat is getting repainted next month under the HIP.,long-term
I need to charge my phone before I leave the house.,short-term
I have a check-up at the specialist clinic next Monday.,healthcare
My sister's children are coming over for dinner tonight.,long-term
The kopitiam sells really good economic rice.,short-term
My throat has been feeling a bit scratchy.,healthcare
My son is applying for a new job next year.,long-term
The rain made the air much cooler and fresher.,short-term
I'm looking for a good doctor for my chronic cough.,healthcare
Our family always enjoys a good movie night together.,long-term
I need to buy some ingredients for our rendang.,short-term
I think I sprained my ankle while jogging yesterday.,healthcare
My husband's old fishing rod is still in good condition.,long-term
