text,label
Did you manage to buy tickets for the Chinese opera?,1
My neighbour keeps a beautiful collection of orchids.,0
What time does the wet market usually close on weekdays?,1
I heard that they are upgrading the facilities at East Coast Park.,0
"I bought some fresh vegetables from the ""pasar pagi"" this morning.",0
Have you ever visited the Cloud Forest at Gardens by the Bay?,1
My son helped me set up my new Mediacorp digital TV box.,0
Is the MRT fare concession for seniors still valid all day?,1
I prefer eating at hawker centres because the food is more authentic.,0
Do you know where to find a good shoe repair shop in the neighbourhood?,1
The queue for the famous chicken rice stall was incredibly long today.,0
I like to sit at the common area and watch the world go by.,0
Is the community library open on public holidays?,1
My grandchildren love playing at the Water Play Area at VivoCity.,0
I always feel refreshed after a walk along the Singapore River.,0
What's your secret to making such delicious popiah?,1
"The weather is so unpredictable these days, it rains suddenly.",0
Are you going to watch the Getai performances during the Seventh Month?,1
I miss the old street food vendors that used to roam the streets.,0
Have you tried the new coffee shop that opened last week?,1
My wife enjoys watching Korean dramas on her tablet.,0
Do you think the current generation appreciates traditional values enough?,1
I had to wait a long time for the bus during peak hours.,0
Is the polyclinic still offering free health screenings for seniors?,1
I bought some delicious putu piring from the pasar malam.,0
Did you manage to visit your relatives during the Lunar New Year?,1
"The air quality seems a bit hazy today, probably from the open burning.",0
Are there any free workshops for seniors on using smartphones?,1
I like to listen to the morning news on Capital 95.8 FM.,0
My HDB flat needs some minor repair work done soon.,0
Do you prefer taking the MRT or the bus to get to Orchard Road?,1
The community garden is looking very lush with all the recent rain.,0
Have you participated in the brisk walking group at the park?,1
I always make sure to queue for the freshly baked bread at the local bakery.,0
Is the senior activity centre organizing any excursions this month?,1
My grandson taught me how to use Google Maps on my phone.,0
Did you manage to redeem your CDC vouchers at the hawker centre?,1
I enjoy sitting at the void deck to catch up with neighbours.,0
The public library at Clementi is very quiet and comfortable.,0
Are there any good deals on groceries at Sheng Siong this week?,1
I still remember the days when we had to use payphones.,0
Do you think Singapore has changed a lot since your younger days?,1
Have you renewed your SAFRA membership for this year?,1
My son sometimes drives me to Johor Bahru for cheaper groceries.,0
Is the durian stall at Whampoa market still selling good quality durians?,1
I enjoy watching the elderly uncles play chess at the void deck.,0
Did you get your yearly health screening done at the polyclinic?,1
The government is always coming up with new schemes to help seniors.,0
What's your favourite local TV show on Channel 8?,1
I just got back from my morning walk at the park connector.,0
Have you tried the fish head curry from the famous restaurant in Little India?,1
My daughter bought me a new smart watch for my birthday.,0
Is it true that the elderly can get discounts at certain shops with their concession card?,1
I miss the old school biscuits sold at the mama shop.,0
Did you go for the free concert at the Civic District last month?,1
The community club offers many interesting courses for seniors.,0
I always look forward to visiting the National Gallery Singapore.,0
Are there any new policies that benefit senior citizens that I should know about?,1
The kopi in this kopitiam is always fragrant and strong.,0
Have you bought your new pair of spectacles yet?,1
I often go to the polyclinic for my regular medical check-ups.,0
Did you attend the 'An Evening with the Stars' getai show?,1
My HDB block is undergoing painting works this month.,0
Is the pasar malam selling any good traditional snacks this time?,1
I remember when Newton Food Centre was just a simple hawker centre.,0
What kind of plants thrive in our hot and humid climate?,1
I saw a group of seniors doing line dancing at the community centre.,0
Do you find the new MRT trains more spacious than the old ones?,1
My neighbours always share their homemade festive goodies.,0
Have you taken the bus to explore the new areas of Singapore?,1
I often watch the ships passing by from the Marina Barrage.,0
Is the wet market still selling fresh durians at a reasonable price?,1
I received my government voucher for utilities yesterday.,0
"The weather is so warm, I'm thinking of having some ice jelly.",0
What's your favourite activity to do with your grandchildren?,1
Are there any interesting events happening at the Botanic Gardens soon?,1
The traffic on the CTE was surprisingly smooth this morning.,0
My friend and I meet every week for a game of chess at the void deck.,0
Is it difficult to find parking at the HDB multi-storey carpark these days?,1
I prefer to do my grocery shopping at the wet market for fresher produce.,0
Did you manage to book a slot for the senior swimming class?,1
The void deck is a popular spot for neighbours to chat and relax.,0
What kind of hobbies do you recommend for someone our age?,1
I find it very convenient to pay with my mobile phone now.,0
Do you think the younger generation understands the value of hard work?,1
I just finished watering my plants on the balcony.,0
Have you heard about the new polyclinic being built in our area?,1
My son just got his results from university.,0
Is the community centre still offering free computer classes for seniors?,1
I like to take the bus and just look at the scenery outside.,0
Did you buy any new clothes for the upcoming festive season?,1
The hawker centre food here is really value for money.,0
I often meet my friends for a cup of kopi at the local kopitiam.,0
I bought some fresh curry leaves from the wet market.,0
Have you tried the famous carrot cake from the Redhill market?,1
My granddaughter helped me download a new app on my phone.,0
Is it true that the HDB flats are getting smaller these days?,1
I prefer to walk to the nearest hawker centre for lunch.,0
Did you go to the National Day Parade rehearsal last week?,1
The government is doing a lot to promote active ageing.,0
What kind of local delicacies do you enjoy eating?,1
I like to share my stories with the younger generation.,0
Do you remember the old amusement parks we used to visit?,1
My neighbours are preparing for a potluck dinner this weekend.,0
I always feel happy when I see children playing at the void deck.,0
Is the community garden looking for more volunteers to help out?,1
I enjoy visiting the local temples and mosques during festive seasons.,0
Did you remember to bring your EZ-Link card for the bus?,1
The heat in Singapore can be quite unbearable sometimes.,0
I like to catch up on local news from the newspaper every morning.,0
Are there any new senior-friendly parks in our neighbourhood?,1
Did you see the long queue for the char kway teow at Old Airport Road?,1
Are your grandchildren visiting for Chinese New Year?,1
I always buy my vegetables from the wet market early in the morning.,0
The MRT station is getting very crowded during peak hours.,0
Do you remember the old playground at the void deck?,1
This kopi-O kosong is just how I like it.,0
My doctor said I should walk more every day.,0
Have you received your angbao from your children yet?,1
What time does the bus to Ang Mo Kio come?,1
The prices at the kopitiam seem to be going up again.,0
Is the new polyclinic in operation now?,1
My granddaughter just started primary school this year.,0
We should go for prata at the corner shop soon.,0
Did you watch the getai performance on TV last night?,1
I'm thinking of starting a small herb garden on my balcony.,0
How is your knee feeling after the physiotherapy sessions?,1
The lift upgrading for our block is finally complete.,0
The National Day Parade rehearsals are always so loud.,0
Are you joining the seniors' exercise group at the park?,1
My son drove me to the clinic for my check-up.,0
Have you visited the new library branch?,1
The hawker centre has a new stall selling traditional desserts.,0
I enjoy watching the kids play at the void deck.,0
My wife cooked her famous curry chicken for dinner.,0
The queue for the bus is getting longer these days.,0
Did you manage to get good seats for the getai show?,1
I always take my afternoon nap after lunch.,0
Are you going to visit relatives for Hari Raya?,1
The HDB estate looks much cleaner after the spring cleaning.,0
I found a good deal on prawns at the market.,0
My grandson taught me how to use the smartphone.,0
What time is the senior activity centre open until?,1
This teh-C peng is very refreshing in this heat.,0
Have you seen the new mural painting near the block?,1
The neighbour's cat always comes to my door for food.,0
The government is doing a lot for seniors these days.,0
Did you buy new clothes for Deepavali this year?,1
I prefer to take the bus as it's less crowded than the MRT.,0
My back aches a little after gardening this morning.,0
"The market is so busy on weekends, I prefer weekdays.",0
I'm looking forward to the community gathering next month.,0
Do you know if the hawker centre closes early today?,1
My daughter called me this morning from overseas.,0
This HDB flat feels much cooler after they changed the windows.,0
Have you booked your appointment for the health screening?,1
I saw your neighbour at the coffee shop just now.,0
The bus stop is just a short walk from my block.,0
I like to read the newspaper at the void deck every morning.,0
My wife is busy preparing for the family reunion dinner.,0
The rain cooled down the weather a little.,0
What time is the evening news on Channel 8?,1
This chicken rice stall never disappoints.,0
My grandson brought me some kaya toast from the bakery.,0
I should buy some groceries for the week soon.,0
Did you hear about the new hawker centre opening in Bedok?,1
"My old knee sometimes gives me trouble, especially when it's cold.",0
The queue for the ban mian was very long today.,0
My wife is teaching our granddaughter how to bake pineapple tarts.,0
The MRT fare seems quite reasonable for the distance.,0
What do you think about the new pedestrian bridge?,1
The neighbourhood cat always comes to say hello.,0
It's nice to see so many families at the park on Sundays.,0
Are you attending the senior's tea party at the CC?,1
This teh tarik is perfectly sweet.,0
The void deck has new tables and chairs now.,0
Did you get a chance to visit the Chinese Garden?,1
My spectacles need to be replaced soon.,0
Is the market open on public holidays?,1
I enjoy watching the documentaries on TV.,0
The durian stall near the market has good quality durians.,0
Have you planted anything new in your balcony garden?,1
I went for my morning walk along the park connector.,0
The air quality seems much better today.,0
My son gave me an angbao for my birthday.,0
This economic rice stall has a good variety of dishes.,0
I usually take the MRT to the city centre.,0
Did you see the new art installation at the community hub?,1
My HDB block is getting painted next month.,0
I prefer homemade food over eating out often.,0
The hawker centre is very clean and well-maintained.,0
I remember when we had to use payphones instead of mobile phones.,0
My granddaughter is very good at drawing.,0
Do you still go for your weekly tai chi sessions?,1
This cold Milo is perfect for a hot afternoon.,0
The new bus route makes it easier to get to the polyclinic.,0
I saw a few familiar faces at the market today.,0
Have you tried the Hokkien mee from that famous stall?,1
My back is feeling a bit stiff after sleeping in a strange position.,0
Are your children helping you with the CNY decorations?,1
This curry puff is freshly baked and still warm.,0
My son bought a new HDB flat in Punggol.,0
The lift is out of order again today.,0
I like to read the newspapers and drink kopi at the kopitiam.,0
My granddaughter is very clever and quick-witted.,0
The government is introducing more schemes for seniors.,0
Have you seen the new exercise equipment at the park?,1
I miss the taste of my mother's cooking.,0
The weather forecast says it might rain later.,0
Are you joining the seniors' mahjong session this week?,1
This chwee kueh is soft and delicious.,0
The MRT station is very clean and well-maintained.,0
Did you buy enough oranges for Chinese New Year?,1
I usually watch the evening news on Channel 5.,0
What's your favourite dish at the wet market food court?,1
I always take the bus to the polyclinic for my appointments.,0
The new community garden project is very popular.,0
My son is taking me out for lunch tomorrow.,0
This roti prata is crispy and flaky.,0
The void deck is a good place to meet friends.,0
I remember when cars were not so common on the roads.,0
My neighbour gave me some homemade kueh lapis.,0
The traffic is quite bad on the expressway today.,0
Did you hear about the new initiatives for seniors' healthcare?,1
I prefer to do my groceries at the wet market.,0
My eyes are not as good as they used to be.,0
This durian is sweet and creamy.,0
My daughter is very thoughtful and caring.,0
The HDB estate is very quiet in the mornings.,0
Have you visited the new elderly care centre?,1
I like to take a slow walk by the river in the evenings.,0
The prices of groceries seem to be rising every month.,0
Are you having a big family gathering for Deepavali?,1
My grandson loves to play with his toy cars.,0
This sambal stingray from the hawker centre is delicious.,0
The MRT system is very efficient.,0
My son-in-law helped me fix the leaking tap.,0
I enjoy drinking kopi-C peng on a hot day.,0
The void deck sometimes gets noisy with the children playing.,0
I like to listen to the birds chirping in the morning.,0
My wife is very good at cooking traditional dishes.,0
The bus stop is getting a new shelter.,0
Have you heard the latest news about the economy?,1
I bought some fresh fruits from the wet market.,0
My feet sometimes ache after a long walk.,0
This wanton mee has very springy noodles.,0
My daughter is coming back from overseas for a visit.,0
The HDB flats are getting more expensive these days.,0
Do you still visit the same barber you've been going to?,1
I prefer to stay home and relax on weekends.,0
My granddaughter is very polite and well-behaved.,0
My son usually drives me to the temple.,0
Are you joining the group trip to the Botanic Gardens?,1
I found a good recipe for steamed fish online.,0
This carrot cake from the hawker centre is very fragrant.,0
The bus fares have increased slightly.,0
Did you see the new decorations for Christmas at Orchard Road?,1
My doctor told me to exercise regularly.,0
Is the library still open on Sundays?,1
This iced lemon tea is very refreshing.,0
The void deck has new chairs for residents to rest.,0
My grandchildren love to visit the science centre.,0
I like to go for a morning walk before it gets too hot.,0
The prices at the market vary a lot.,0
Are you planning to cook a big meal for Hari Raya Puasa?,1
My daughter calls me every night to check on me.,0
This char kway teow is a bit too oily for my liking.,0
The MRT is very convenient for getting around Singapore.,0
Did you see the beautiful flower arrangements at the void deck?,1
My son-in-law is very good with computers.,0
I often buy my breakfast from the kopitiam downstairs.,0
The HDB corridor can get quite slippery when it rains.,0
My neighbour's dog is very friendly.,0
The hawker centre offers many types of cuisine.,0
Have you been to the new park connector yet?,1
My eyes get tired easily now.,0
Is the community club having any festive events soon?,1
This kueh tutu is soft and flavourful.,0
My son took me to the new integrated resort last week.,0
Do you still meet your old friends for coffee?,1
The public transport system is generally quite reliable.,0
My daughter is planning my birthday celebration.,0
Did you get a chance to visit the Night Safari?,1
I always buy my fresh produce from the wet market.,0
My back aches if I sit for too long.,0
I prefer to use cash when buying things at the market.,0
My granddaughter is very active and loves to play.,0
The void deck has new fitness corners for seniors.,0
Have you seen the new food court near the MRT station?,1
I enjoy spending time with my family on Sundays.,0
The government provides many subsidies for elderly healthcare.,0
My son gave me a new smartphone for my birthday.,0
The hawker centre can get very noisy during lunch hour.,0
Did you manage to find parking at the hospital?,1
I remember when Singapore was much quieter.,0
My wife is very particular about her cooking ingredients.,0
The bus comes every fifteen minutes.,0
I like to take a leisurely walk around the park in the mornings.,0
My knees sometimes feel a bit weak.,0
Is the senior activity centre organizing any outings soon?,1
This sugarcane juice is very sweet.,0
My daughter-in-law bought me some new clothes.,0
The HDB void deck is a good place for community events.,0
Have you renewed your passport recently?,1
I enjoy watching the drama series on television.,0
The cost of living seems to be increasing.,0
My grandson loves to visit the zoo.,0
This fish soup from the hawker centre is very comforting.,0
Did you see the new public art installations in the city?,1
I usually drink kopi-C in the mornings.,0
The neighbourhood hawker centre is very convenient.,0
What time is the evening prayer at the mosque?,1
I remember when there were many more pushcart hawkers.,0
My neighbour has a very beautiful garden.,0
The rain always makes the air feel fresher.,0
Have you tried the new bakery that opened in the HDB estate?,1
My vision is not as sharp as it used to be.,0
Is there a good place to get a traditional haircut nearby?,1
This nasi lemak is very fragrant and delicious.,0
My daughter is helping me to prepare for my medical check-up.,0
The bus stop near my block has a digital display now.,0
I prefer to buy my groceries at the wet market.,0
The hawker centre is always packed during lunch.,0
I remember when Clementi was all undeveloped land.,0
The weather forecast said it would be sunny all day.,0
Are you attending the community's CNY celebration?,1
I found a good deal on fish at the market today.,0
This chendol is very sweet and cooling.,0
The MRT fare is quite affordable with the senior concession.,0
Did you visit the temples during Vesak Day?,1
My wife cooked a wonderful dinner for the family.,0
The void deck has new security cameras installed.,0
I like to take a slow stroll in the evenings.,0
My arthritis acts up when the weather changes.,0
This oyster omelette is very tasty.,0
My daughter is bringing her family over for dinner tonight.,0
The HDB lift is very fast and efficient.,0
I prefer to use the bus as it allows me to see the scenery.,0
My neighbour is always so friendly and helpful.,0
The hawker centre has good air circulation.,0
Have you seen the new decorations at the shopping mall?,1
I like to watch the news on TV every night.,0
This curry fish head is very spicy.,0
My son takes me to the doctor for my regular check-ups.,0
The new bus service makes commuting much easier.,0
What do you usually do to keep fit?,1
I enjoy gardening on my balcony.,0
My granddaughter is very creative and loves to draw.,0
The community centre offers many free courses for seniors.,0
The prices for fresh produce are quite high now.,0
My daughter bought me a new pair of shoes.,0
The HDB void deck is a good place for morning exercise.,0
Have you tried the new cafe that opened near the MRT?,1
I like to spend my afternoons reading books.,0
My wife makes the best laksa in the family.,0
The hawker centre has a great variety of local food.,0
Are you joining the senior citizens' group trip?,1
I remember when Singapore was still a developing country.,0
My son often takes me out for dinner.,0
Did you get enough sleep last night?,1
I found a good recipe for prawn noodles.,0
This economic bee hoon stall is very popular.,0
What time does the last bus leave for my area?,1
I usually drink water throughout the day to stay hydrated.,0
My back sometimes aches after prolonged sitting.,0
The government is always introducing new support for seniors.,0
Have you visited the new community library branch?,1
My daughter always sends me photos of my grandchildren.,0
The MRT station is undergoing some upgrades.,0
Is the wet market open on Monday mornings?,1
I prefer to buy fresh chicken from the market.,0
My eyesight has gotten weaker over the years.,0
The hawker centre is very busy during the weekends.,0
I remember when the HDB flats were much smaller.,0
The rain often comes unexpectedly these days.,0
I enjoy watching the nature documentaries on TV.,0
This fishball noodle stall is very famous.,0
The bus ride to the city takes about thirty minutes.,0
I usually drink my kopi-O hot.,0
The void deck is a good place for morning exercise.,0
Have you heard about the new seniors' wellness program?,1
I like to visit the Botanic Gardens when I have free time.,0
My old friend came to visit me yesterday.,0
Is the hawker centre still open late on weekends?,1
This wanton mee from the corner shop is delicious.,0
My daughter-in-law is very good at baking.,0
The HDB estate is very clean and well-maintained.,0
Do you still go for your morning walks around the park?,1
I prefer to buy my groceries from the local market.,0
The community centre offers many workshops for seniors.,0
My grandchildren love to play in the new playground.,0
The prices for fresh vegetables are quite reasonable today.,0
Did you try the new duck rice stall at the hawker centre?,1
I always buy my fresh fruits from the same stall.,0
My son often brings me food from his workplace.,0
Are you planning to attend the getai performance next month?,1
This tau sar piah is very crispy and sweet.,0
The MRT station is always clean and well-lit.,0
What's your favourite place to eat at the hawker centre?,1
I remember when the market used to be much smaller.,0
My wife is very particular about keeping the house clean.,0
The bus stop near my HDB block is very convenient.,0
Have you visited the new polyclinic in the area?,1
I like to sit at the void deck and read the newspaper.,0
My eyesight has worsened a bit over the past year.,0
Is the community club having any senior activities this week?,1
This nasi briyani from the hawker centre is delicious.,0
My daughter usually helps me with my mobile phone.,0
The HDB block is undergoing re-painting next month.,0
Do you still meet your old friends for regular coffee sessions?,1
I prefer to take the bus as it's more relaxing.,0
My neighbour always shares her home-baked cookies with me.,0
Have you heard about the new integrated healthcare facility?,1
I like to watch the morning news while drinking my kopi.,0
My knee sometimes aches when I walk too much.,0
Is the market open on public holidays like Christmas?,1
This rojak is a perfect blend of sweet and spicy.,0
My son helped me to set up my new TV.,0
The weather is very hot and humid these days.,0
Are you joining the senior citizens' choir practice?,1
I enjoy gardening on my balcony in the mornings.,0
My grandchildren often come over for dinner on weekends.,0
The HDB void deck is a popular spot for morning exercises.,0
Did you manage to get your hair cut at the barber today?,1
The MRT system is very extensive and covers most areas.,0
What are your plans for the upcoming festive season?,1
My daughter usually brings me lunch on Tuesdays.,0
The bus fares are quite affordable for seniors.,0
Have you checked the latest prices at the wet market?,1
I like to take a slow walk around the HDB estate after dinner.,0
My back sometimes feels stiff after a long day.,0
The community centre offers many free classes for seniors.,0
Is there a good place to buy traditional pastries nearby?,1
This Hokkien mee is full of flavour.,0
My son took me to the new integrated transport hub.,0
Do you still read physical newspapers every day?,1
I prefer to buy my fish from the market because it's fresher.,0
My granddaughter is very active and loves outdoor games.,0
The hawker centre has good lighting and ventilation.,0
I usually drink a cup of warm tea before bedtime.,0
My neighbour has a very green thumb for gardening.,0
The void deck is a popular place for residents to gather.,0
What kind of local food do you enjoy the most?,1
My son helps me with my heavier grocery bags.,0
The prices at the kopitiam are still quite reasonable.,0
Have you tried the new bakery at the shopping mall?,1
I like to spend my afternoons watching TV dramas.,0
My wife makes the best curry puff.,0
The MRT station is very accessible for seniors.,0
My daughter always makes sure I have enough food.,0
The HDB estate is always well-maintained by the town council.,0
My eyesight has deteriorated slightly over the years.,0
Is the senior activity centre offering any new classes for seniors?,1
This mee goreng from the hawker centre is very spicy and tasty.,0
My son took me to the clinic for my medical appointment.,0
What do you usually do to keep yourself busy?,1
I enjoy taking a leisurely walk in the park.,0
The void deck has new tables and chairs for residents.,0
Have you visited the new community garden in the neighbourhood?,1
I like to spend my mornings reading the newspaper and drinking kopi.,0
My old knee sometimes gives me trouble when it's cold.,0
The government is doing a lot to support the elderly population.,0
Are you planning to cook a big feast for the family gathering?,1
I found a good deal on fish at the wet market.,0
This ice cream from the hawker centre is very refreshing.,0
Did you manage to get all your shopping done for Hari Raya?,1
I usually drink my kopi-C peng after lunch.,0
The HDB estate is very peaceful in the mornings.,0
What time is the senior's exercise class at the community centre?,1
I remember when there were many more green spaces in Singapore.,0
The hawker centre has a great variety of food stalls.,0
Have you heard about the new initiatives for seniors' welfare?,1
I like to watch the morning news on Channel 8.,0
My back sometimes aches after a long day of chores.,0
Is the market open on Sunday afternoons?,1
This carrot cake from the hawker centre is very tasty.,0
My son takes me to the hospital for my regular check-ups.,0
The weather has been quite warm and humid lately.,0
Are you joining the community's National Day celebration?,1
I enjoy spending time with my family on weekends.,0
My granddaughter loves to draw and paint.,0
The HDB void deck is a good place for social gatherings.,0
My wife likes to cook traditional Chinese dishes.,0
The MRT system is very convenient for getting around.,0
I remember when there were only traditional wet markets.,0
My daughter often brings me flowers.,0
This char siew rice from the hawker centre is very delicious.,0
My son helped me with my online shopping.,0
Do you still go for your weekly tai chi sessions at the park?,1
I prefer to use public transport as it's more convenient.,0
My neighbour often brings me fruits from her garden.,0
The hawker centre is a great place to try different local foods.,0
Did you get your new senior citizen concession card?,1
I like to watch the drama series on TV every night.,0
My knee sometimes aches when I walk for too long.,0
This bandung from the hawker centre is very refreshing.,0
My daughter-in-law often cooks for us on weekends.,0
The HDB void deck is a good place for children to play.,0
Have you heard about the new seniors' activity centre opening?,1
I enjoy spending time with my grandchildren.,0
My old friend came to visit me from overseas.,0
Is the wet market open on all public holidays?,1
This kueh is very soft and delicious.,0
My son took me to the new museum exhibition.,0
The weather is very warm and humid today.,0
Are you joining the community's Deepavali celebration?,1
I enjoy listening to the old classical music on the radio.,0
My granddaughter loves to play with her toys.,0
I remember when there were many more street hawkers.,0
My wife likes to try new recipes.,0
The bus stop near my HDB block has a new shelter.,0
Have you checked your blood pressure recently?,1
This nasi lemak from the hawker centre is very authentic.,0
My son helped me to set up my new phone.,0
Do you still go for your morning walks around the HDB estate?,1
I prefer to buy my groceries from the local wet market.,0
My neighbour is always so friendly and cheerful.,0
What's your favourite way to relax on a weekend?,1
I remember when there were only traditional coffee shops.,0
The MRT station is getting too crowded these days.,0
Did you manage to buy fresh fish at the wet market this morning?,1
"Is your knee still giving you trouble, Uncle Tan?",1
Let's go for kopi-o siew dai at the kopitiam later.,0
Remember when we used to queue for hours for new release movies?,1
The government is building more sheltered walkways.,0
Are you going to visit the Getai show during the Ghost Festival?,1
I need to go to the polyclinic for my check-up next week.,0
This char kway teow is not as good as the old stall at Bukit Merah.,0
Did you receive your utilities bill yet?,1
The new community garden in our block looks very beautiful.,0
Do you still take the bus or prefer the MRT?,1
My daughter helped me book my vaccination appointment online.,0
Have you bought your pineapple tarts for Chinese New Year?,1
"Is it going to rain later, the sky looks very dark?",1
Singapore has really transformed over the years.,0
Did you hear about the new senior-friendly exercise equipment at the park?,1
I always buy my groceries from the Sheng Siong near my place.,0
Which bus goes directly to the Ang Mo Kio Hub?,1
My back has been aching after gardening yesterday.,0
Are you planning to celebrate Hari Raya Puasa with family this year?,1
The hawker centre is so noisy during lunchtime.,0
Do you miss the old kampong days?,1
I saw a beautiful bird at the MacRitchie Reservoir park.,0
Have you heard from our old neighbours from the other block?,1
The economy bee hoon stall is closed today.,0
My son just bought a new flat in Punggol.,0
"What a hot day, I need another iced Milo.",0
I'm meeting my friends for dim sum tomorrow morning.,0
"I walked to the wet market and back, good exercise.",0
Have you tried the new clinic at the neighbourhood mall?,1
The bus arrived really late this morning.,0
I bought a fresh chicken from the butcher at the wet market.,0
Are you going for the community walk next Saturday?,1
My daughter is bringing us durians from Malaysia.,0
Did you see the National Day Parade last night?,1
The kopi-o gao at this kopitiam is the best.,0
Is there a direct bus to Gardens by the Bay from here?,1
Do you still attend the tai chi classes at the park?,1
What's the weather forecast for the weekend?,1
The lift upgrading program is taking a long time in our block.,0
Are you looking forward to the school holidays?,1
I bought some cheap clothes from the local shop down the street.,0
Did you get a good deal on groceries this week?,1
The MRT station has escalators that are very convenient for me.,0
Which doctor do you usually see at the polyclinic?,1
My old friends from school are planning a reunion.,0
Have you ever been to a getai show in a temple?,1
The food court at the new mall is very clean.,0
Is the bus driver new on this route?,1
I spent the morning sweeping my corridor and watering my plants.,0
Do you still read the Straits Times every morning?,1
The government is encouraging more seniors to stay active.,0
Have you tried the famous carrot cake at ABC Market?,1
My grandson showed me how to use the smartphone for video calls.,0
Are you going to make any bak chang for Dragon Boat Festival?,1
The air conditioning in the shopping centre is too cold.,0
Did you manage to find parking at the hawker centre?,1
I enjoy watching the neighbourhood cats play.,0
What time does the wet market close today?,1
My son-in-law helped me fix my TV antenna.,0
Are you joining the community singing group?,1
The kopi at this kopitiam always hits the spot.,0
Have you registered for the free health screening?,1
I saw a long queue at the famous chicken rice stall.,0
Is your new pair of shoes comfortable for walking?,1
We used to cycle around the whole island when we were young.,0
Did you go to the Deepavali bazaar at Little India?,1
The bus journey takes too long during peak hours.,0
I prefer to cook at home rather than eat out often.,0
Have you seen the new mural art in our neighbourhood?,1
Is the food expensive at the new restaurant near the MRT?,1
My wife loves planting orchids in our balcony.,0
Did you get your annual flu shot?,1
"The sun is very strong today, remember to bring an umbrella.",0
What's the latest news on the rising COE prices?,1
I always enjoy a good teh tarik after my meal.,0
Are your children coming back to Singapore for Christmas?,1
The hawker food prices seem to be going up every year.,0
Have you been to the Senior Activity Centre lately?,1
I like to visit the library to borrow Chinese novels.,0
My knees feel much better after regular exercise.,0
Do you still play mahjong with your old friends?,1
The weather is perfect for a stroll along the river.,0
Did you watch the President's Challenge on TV?,1
I bought some very sweet mangoes from the fruit stall.,0
What's your favourite stall at the Tiong Bahru Market?,1
The bus ride home is usually quite peaceful.,0
My neighbour shared some of her homemade kuih.,0
Remember the days when we had to hand-wash all our clothes?,1
The air quality feels a bit hazy today.,0
Have you received your Merdeka Generation package?,1
I enjoy listening to the radio while cooking.,0
What a long queue at the kopi stall.,0
I saw a few familiar faces at the community centre event.,0
The hawker centre can be very hot during lunchtime.,0
Did you manage to catch the Getai performance on Channel 8?,1
My daughter-in-law taught me how to use the QR code for payments.,0
What kind of flowers do you grow in your HDB corridor?,1
Is the lift working properly in your block today?,1
My grandson helped me clear out some old newspapers.,0
Did you buy your groceries from FairPrice or Giant this week?,1
The void deck is always lively with children playing.,0
Do you have any plans for the long weekend?,1
I miss the taste of traditional ice cream from the cart.,0
Is the famous satay stall at Lau Pa Sat still open late?,1
My daughter calls me every day to check in.,0
The bus interchange is much cleaner now.,0
What's your favourite way to keep fit?,1
I enjoy sitting by the window and watching the world go by.,0
The prices at the wet market seem to have gone up a lot.,0
My HDB flat gets very good ventilation.,0
Do you prefer kopi-c or kopi-o kosong?,1
I like to watch the getai shows during the Hungry Ghost Festival.,0
The food at the senior care centre is actually quite tasty.,0
I always carry an umbrella because of the unpredictable weather.,0
My neighbour's cat likes to sunbathe on my corridor.,0
Do you remember the old way of doing laundry with a scrub board?,1
The bus stop near my house is very convenient.,0
Are your children still living in Singapore?,1
I often go to the park connector for my morning walk.,0
Did you try the new prata stall at the kopitiam?,1
The government is doing a lot to support seniors.,0
I enjoy drinking herbal tea every night.,0
Have you ever gone for a cruise from Singapore?,1
Is the lift still making that strange noise?,1
I bought some really nice rambutans from the market.,0
Do you remember the time when our train system was much simpler?,1
The hawker centre has a great variety of food options.,0
Did you attend the community art workshop last month?,1
My old friends from the factory days are meeting up next week.,0
The prices of vegetables at the wet market fluctuate a lot.,0
I prefer to use the bus for shorter distances.,0
Have you seen the new SAFRA clubhouse in your area?,1
My granddaughter is teaching me how to use TikTok.,0
I miss the days when we could just sit at the void deck and chat for hours.,0
Do you celebrate all the different racial festivals?,1
Did you remember to bring your reusable bag to the market?,1
My son helps me with all my government forms.,0
What's your favourite place for a relaxing afternoon tea?,1
The new library has many books in different languages.,0
Are you still seeing the same GP doctor?,1
I bought a new rice cooker from the neighbourhood shop.,0
Have you heard about the upcoming estate upgrading project?,1
"The weather is very humid today, I feel so sticky.",0
Do you prefer traditional coffee or modern cafe lattes?,1
My wife loves to bake cookies for the grandchildren.,0
I saw many elderly people exercising at the park this morning.,0
Is the wet market usually less crowded on weekdays?,1
My neighbour brought me some homemade nyonya kueh.,0
Have you tried the famous Putu Mayam at the market?,1
Do you have any angbao for your grandnieces and nephews?,1
Have you registered for the active ageing programmes?,1
My HDB flat has a beautiful view of the city skyline.,0
Is the community club offering any new fitness classes?,1
I miss the days when we could go to the cinema for only a few dollars.,0
What kind of hobbies do you have besides reading?,1
I often go for walks around my neighbourhood in the evenings.,0
My son is teaching me how to use internet banking safely.,0
Have you tried the new bakery at the hawker centre?,1
The kopitiam is a great place to meet up with old friends.,0
Is your new pair of spectacles comfortable?,1
I enjoy watching the birds from my HDB balcony.,0
"The bus stop is too far from my block, especially when it rains.",0
Did you receive your GST voucher yet?,1
The local clinic provides excellent service for seniors.,0
Have you seen the beautiful display of lanterns for Mid-Autumn Festival?,1
I always make sure to drink enough water every day.,0
Is the lift upgrading for our neighbouring block completed?,1
Do you remember the old hawker centre that used to be here?,1
The MRT station is always clean and well-maintained.,0
